record_id,compound_smiles,egfr_variant,standard_type,standard_value,standard_units,pchembl_value,source_id,extraction_confidence,extraction_method
zenodo_HER1_82813,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5S(=O)(=O)c5cccc(F)c5)c4)c3s2)C1)N1CCOCC1,HER1,IC50,229.08676527677747,nM,6.64,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_77627,O=C1/C=C/CCC2OC2C[C@@H](Cc2ccccc2)OC(=O)c2c(O)cc(O)cc2C1,HER1,IC50,32359.36569296281,nM,4.49,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_77629,O=C1/C=C/CCC2OC2C[C@H](c2ccccc2)OC(=O)c2c(O)cc(O)c(Cl)c2C1,HER1,IC50,15848.93192461114,nM,4.8,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_87714,O=C1C2=C(c3ccccc31)N(c1ccc(N3CCOCC3)c(F)c1)C1=C(C(=O)c3ccccc31)C21C(=O)Nc2ccc(Cl)cc21,HER1,IC50,29512.09226666384,nM,4.53,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_87712,O=C1C2=C(c3ccccc31)N(c1ccc(N3CCOCC3)c(F)c1)C1=C(C(=O)c3ccccc31)C21C(=O)Nc2ccccc21,HER1,IC50,6456.54229034655,nM,5.19,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_27242,O=C1C=CC(=O)c2cc3ccccc3cc21,HER1,IC50,2754.228703338169,nM,5.56,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_24941,O=C1C=CC(=O)c2ccccc21,HER1,IC50,1258.9254117941662,nM,5.9,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_10265,O=C1CC(=O)C(CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,HER1,IC50,1995.2623149688789,nM,5.7,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_10262,O=C1CC(=O)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,HER1,IC50,5754.399373371566,nM,5.24,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_38025,O=C1CN(C2CCC(Nc3ncc4ncnc(Nc5ccc(F)c(Cl)c5)c4n3)CC2)CCO1,HER1,IC50,123.02687708123811,nM,6.91,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_9000,O=C1CN(CC(O)Cn2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)c2)CCN1,HER1,IC50,1202.2644346174131,nM,5.92,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_65842,O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCOCC1,HER1,IC50,5623.413251903491,nM,5.25,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14231,O=C1CSC(N/N=C/c2cc(Br)cc(Br)c2O)=N1,HER1,IC50,1230.268770812381,nM,5.91,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_45399,O=C1CSC(N/N=C/c2cc(Br)ccc2O)=N1,HER1,IC50,89.12509381337459,nM,7.05,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14230,O=C1CSC(N/N=C/c2cc(Cl)cc(Cl)c2O)=N1,HER1,IC50,1445.439770745928,nM,5.84,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14229,O=C1CSC(N/N=C/c2cc(Cl)ccc2O)=N1,HER1,IC50,562.341325190349,nM,6.25,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14228,O=C1CSC(N/N=C/c2cc(F)ccc2O)=N1,HER1,IC50,977.2372209558112,nM,6.01,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14224,O=C1CSC(N/N=C/c2ccc(Br)cc2)=N1,HER1,IC50,1737.8008287493763,nM,5.76,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14223,O=C1CSC(N/N=C/c2ccc(Cl)cc2)=N1,HER1,IC50,1949.8445997580454,nM,5.71,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14222,O=C1CSC(N/N=C/c2ccc(F)cc2)=N1,HER1,IC50,2187.761623949552,nM,5.66,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14227,O=C1CSC(N/N=C/c2ccc(O)cc2)=N1,HER1,IC50,4677.351412871981,nM,5.33,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14226,O=C1CSC(N/N=C/c2ccc([N+](=O)[O-])cc2)=N1,HER1,IC50,6760.829753919819,nM,5.17,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14234,O=C1CSC(N/N=C/c2cccc(Br)c2)=N1,HER1,IC50,7413.102413009177,nM,5.13,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14233,O=C1CSC(N/N=C/c2cccc(Cl)c2)=N1,HER1,IC50,10715.193052376071,nM,4.97,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14232,O=C1CSC(N/N=C/c2cccc(F)c2)=N1,HER1,IC50,13489.628825916532,nM,4.87,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14238,O=C1CSC(N/N=C/c2cccc(O)c2)=N1,HER1,IC50,19498.445997580457,nM,4.71,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_14237,O=C1CSC(N/N=C/c2cccc([N+](=O)[O-])c2)=N1,HER1,IC50,26915.348039269138,nM,4.57,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_43120,O=C1CSC(NN=C2CCCCC2)=N1,HER1,IC50,40738.02778041131,nM,4.39,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_83131,O=C1CSC(NN=C2CCCCCC2)=N1,HER1,IC50,36307.8054770101,nM,4.44,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_83132,O=C1CSC(NN=C2CCCCCCC2)=N1,HER1,IC50,26915.348039269138,nM,4.57,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_77630,O=C1Cc2c(Cl)c(O)cc(O)c2C(=O)O[C@H](c2ccccc2)C/C=C/CCC(Cl)C1,HER1,IC50,14125.375446227554,nM,4.85,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_82771,O=C1Cc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc2N1,HER1,IC50,954.9925860214369,nM,6.02,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_82770,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,HER1,IC50,2290.867652767775,nM,5.64,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_82772,O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,HER1,IC50,2.8183829312644493,nM,8.55,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_30099,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,HER1,IC50,2187.761623949552,nM,5.66,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_29724,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,HER1,IC50,301.9951720402019,nM,6.52,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_70885,O=C1NCc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,HER1,IC50,891.2509381337459,nM,6.05,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_70901,O=C1NCc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc21,HER1,IC50,512.8613839913648,nM,6.29,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_70899,O=C1NCc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc21,HER1,IC50,7.762471166286928,nM,8.11,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_35163,O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccccc2/C1=N\O,HER1,IC50,26915.348039269138,nM,4.57,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_69313,O=C1Nc2cc(-c3cccc(C(=O)O)c3)ccc2/C1=C/c1[nH]cc2c1CCOC2=O,HER1,IC50,18620.871366628657,nM,4.73,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_1039,O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1cc2c([nH]1)CCCC2,HER1,IC50,100000.0,nM,4.0,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_28754,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,HER1,IC50,9120.108393559096,nM,5.04,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_35354,O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]c(C(=O)NCCCN2CCCC2)c2c1CCCC2,HER1,IC50,33884.415613920275,nM,4.47,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_72537,O=C1Nc2ccc(Br)cc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,43651.58322401656,nM,4.36,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_72519,O=C1Nc2ccc(Br)cc2/C1=C/c1cc2cc(OCCN3CCOCC3)ccc2[nH]1,HER1,IC50,1949.8445997580454,nM,5.71,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_87709,O=C1Nc2ccc(Br)cc2C12c1c(c3ccccc3oc1=O)N(c1ccc(N3CCOCC3)c(F)c1)c1c2c(=O)oc2ccccc12,HER1,IC50,9549.92586021437,nM,5.02,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_4800,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1ccc2[nH]ccc2c1,HER1,IC50,6165.9500186148225,nM,5.21,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_87705,O=C1Nc2ccc(Cl)cc2C12c1c(c3ccccc3oc1=O)N(c1ccc(N3CCOCC3)c(F)c1)c1c2c(=O)oc2ccccc12,HER1,IC50,47863.0092322638,nM,4.32,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_4663,O=C1Nc2ccc(S(=O)(=O)N3CCCc4ccccc43)cc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,2398.83291901949,nM,5.62,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_4669,O=C1Nc2ccc(S(=O)(=O)N3CCc4cc(Br)ccc43)cc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,1148.1536214968817,nM,5.94,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_4660,O=C1Nc2ccc(S(=O)(=O)N3CCc4ccccc43)cc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,1230.268770812381,nM,5.91,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_4666,O=C1Nc2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,3548.133892335753,nM,5.45,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_3347,O=C1Nc2ccc(S(=O)(=O)Nc3ccc(Cl)cc3F)cc2/C1=C/c1cc2cc(OCCN3CCOCC3)ccc2[nH]1,HER1,IC50,4466.835921509635,nM,5.35,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_3338,O=C1Nc2ccc(S(=O)(=O)Nc3cccc(Cl)c3)cc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,870.9635899560815,nM,6.06,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_4657,O=C1Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,1698.243652461746,nM,5.77,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_4675,O=C1Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2/C1=C/c1cc2cc(OCCN3CCOCC3)ccc2[nH]1,HER1,IC50,15488.166189124828,nM,4.81,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_72603,O=C1Nc2ccc(S(=O)(=O)Nc3cccnc3)cc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,7943.282347242822,nM,5.1,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_13869,O=C1Nc2cccc(-c3ccncc3)c2/C1=C/C1=CC2C=C(OCCN3CCOCC3)C=CC2N1,HER1,IC50,17782794.100389227,nM,1.75,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_13868,O=C1Nc2cccc(-c3ccncc3)c2/C1=C/C1=CC2C=CC=CC2N1,HER1,IC50,16218100.9735893,nM,1.79,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_74509,O=C1Nc2cccc(-c3ccncc3)c2/C1=C/c1cc2cc(OCCN3CCOCC3)ccc2[nH]1,HER1,IC50,17782794.100389227,nM,1.75,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_69163,O=C1Nc2cccc(-c3ccncc3)c2/C1=C/c1cc2ccccc2[nH]1,HER1,IC50,16218100.9735893,nM,1.79,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_72850,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1cc2cc(OCCN3CCOCC3)ccc2[nH]1,HER1,IC50,19054607.17963248,nM,1.72,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_72585,O=C1Nc2cccc(CCO)c2/C1=C/c1cc2cc(OCCN3CCOCC3)ccc2[nH]1,HER1,IC50,8128.305161640995,nM,5.09,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_18756,O=C1Nc2ccccc2/C1=C/c1c[nH]cn1,HER1,IC50,53703.17963702533,nM,4.27,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_72534,O=C1Nc2ccccc2/C1=C/c1cc2cc(OCCN3CCCC3)ccc2[nH]1,HER1,IC50,41686.93834703355,nM,4.38,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_72516,O=C1Nc2ccccc2/C1=C/c1cc2cc(OCCN3CCOCC3)ccc2[nH]1,HER1,IC50,37153.52290971728,nM,4.43,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_34750,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCC2)cc1,HER1,IC50,16982.43652461746,nM,4.77,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_35710,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCOCC2)cc1,HER1,IC50,19952.62314968879,nM,4.7,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_28625,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O,HER1,IC50,102329.29922807537,nM,3.99,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_47442,O=C1Nc2ccccc2/C1=C\c1c(Br)cnn1Cc1ccc(Cl)cc1,HER1,IC50,47863.0092322638,nM,4.32,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_87703,O=C1Nc2ccccc2C12c1c(c3ccccc3oc1=O)N(c1ccc(N3CCOCC3)c(F)c1)c1c2c(=O)oc2ccccc12,HER1,IC50,28183.82931264455,nM,4.55,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_9427,O=C1Nc2ncccc2/C1=C/c1cc2c([nH]1)CCCC2,HER1,IC50,30199.51720402019,nM,4.52,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8759,O=C1OCCc2cn(-c3ccc4ncnc(Nc5ccc(OCc6ccccn6)c(Cl)c5)c4c3)cc21,HER1,IC50,812.8305161640995,nM,6.09,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_16426,O=C1c2c(O)cc(O)cc2OCC1c1cccc(Cl)c1,HER1,IC50,95.49925860214368,nM,7.02,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_25296,O=C1c2ccccc2C(=O)c2ccccc21,HER1,IC50,2754.228703338169,nM,5.56,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_28478,O=CN/C=C/c1cc(O)ccc1O,HER1,IC50,1122.018454301963,nM,5.95,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_35844,O=CN/C=C/c1ccc(O)c(O)c1,HER1,IC50,5623.413251903491,nM,5.25,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_22876,O=CN/C=C/c1cccc(O)c1O,HER1,IC50,1659.5869074375596,nM,5.78,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_68527,O=CNC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,HER1,IC50,20.892961308540407,nM,7.68,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_39918,O=Cc1c(O)cc(O)c2c1OC(O)(c1ccccc1)CC2=O,HER1,IC50,7943.282347242822,nM,5.1,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_26544,O=Cc1cc(Br)cc(Br)c1O,HER1,IC50,120226.4434617413,nM,3.92,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_26543,O=Cc1cc(O)ccc1O,HER1,IC50,239883.29190194898,nM,3.62,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_31111,O=P(O)(O)C(O)c1ccc2ccccc2c1,HER1,IC50,251188.6431509582,nM,3.6,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_58042,O=S(=O)(CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,HER1,IC50,39.81071705534969,nM,7.4,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_5886,O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,HER1,IC50,93.32543007969905,nM,7.03,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_29085,O=S(=O)([O-])c1cc(O)ccc1O,HER1,IC50,8128.305161640995,nM,5.09,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_58044,O=S(CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,HER1,IC50,30.90295432513592,nM,7.51,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8798,O=S1(=O)CCC(CNCc2ccn(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)c2)CC1,HER1,IC50,489.77881936844665,nM,6.31,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8913,O=S1(=O)CCC(NCC(O)Cn2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)c2)CC1,HER1,IC50,467.73514128719813,nM,6.33,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8973,O=S1(=O)CCC(NCC(O)Cn2ccc(-c3ccc4ncnc(Nc5ccc6c(cnn6Cc6cccc(F)c6)c5)c4c3)c2)CC1,HER1,IC50,912.0108393559096,nM,6.04,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8946,O=S1(=O)CCC(NCCn2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)c2)CC1,HER1,IC50,1412.5375446227554,nM,5.85,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8796,O=S1(=O)CCC(O)(CNCc2ccn(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)c2)CC1,HER1,IC50,30.199517204020193,nM,7.52,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_6478,O=S1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,HER1,IC50,28.18382931264455,nM,7.55,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_6470,O=S1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1,HER1,IC50,15.848931924611142,nM,7.8,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_31106,O=[N+]([O-])/C=C/c1ccc(O)c(O)c1,HER1,IC50,8709.635899560813,nM,5.06,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_28620,O=[N+]([O-])/C=C/c1ccc(O)cc1,HER1,IC50,10000.0,nM,5.0,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_19043,O=[N+]([O-])CCc1c(SSc2[nH]c3ccccc3c2CC[N+](=O)[O-])[nH]c2ccccc12,HER1,IC50,83176.37711026709,nM,4.08,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_17875,O=[N+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,HER1,IC50,25.11886431509582,nM,7.6,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_67855,O=[N+]([O-])c1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,HER1,IC50,812.8305161640995,nM,6.09,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_603,O=[N+]([O-])c1ccc2c(Nc3cccc(F)c3)ncnc2c1,HER1,IC50,6165.9500186148225,nM,5.21,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_608,O=[N+]([O-])c1ccc2c(Nc3cccc(I)c3)ncnc2c1,HER1,IC50,537.0317963702532,nM,6.27,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_36537,O=[N+]([O-])c1ccc2c(Nc3ccccc3)ncnc2c1,HER1,IC50,12022.644346174131,nM,4.92,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_5818,O=[N+]([O-])c1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,HER1,IC50,47.863009232263806,nM,7.32,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_31745,O=[N+]([O-])c1ccc2ncnc(Nc3ccccc3)c2c1,HER1,IC50,5011.872336272725,nM,5.3,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_19405,O=[N+]([O-])c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,HER1,IC50,12.30268770812381,nM,7.91,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_5828,O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,HER1,IC50,457.0881896148752,nM,6.34,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_76920,O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,HER1,IC50,57.543993733715666,nM,7.24,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_21284,O=[N+]([O-])c1cccc(-c2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)c1,HER1,IC50,37.15352290971728,nM,7.43,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_995,O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,HER1,IC50,158.48931924611142,nM,6.8,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_80613,O=c1[nH]c2c(-c3ccccc3)sc3ncnc(c32)n1-c1ccc(F)c(Cl)c1,HER1,IC50,537.0317963702532,nM,6.27,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_81624,O=c1[nH]c2c([N+](=O)[O-])sc3ncnc(c32)n1-c1ccc(F)c(Cl)c1,HER1,IC50,1380.3842646028838,nM,5.86,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_59507,O=c1c(-c2ccc(O)cc2)c(CN2CCCCC2)oc2cc(O)cc(O)c12,HER1,IC50,26915.348039269138,nM,4.57,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_38306,O=c1c(-c2ccc(O)cc2)c(CSC2=NCCS2)oc2cc(O)cc(O)c12,HER1,IC50,12589.254117941662,nM,4.9,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_23751,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,HER1,IC50,707.9457843841374,nM,6.15,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_36587,O=c1c(-c2cccc(O)c2)coc2cc(O)cc(O)c12,HER1,IC50,11220.18454301963,nM,4.95,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_84350,O=c1c2c(-c3ccccc3)c3c(nc2nc2[nH]nc(S)n12)-c1ccccc1CC3,HER1,IC50,85113.80382023759,nM,4.07,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_23689,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,HER1,IC50,25118.864315095823,nM,4.6,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_581,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2c([N+](=O)[O-])c(O)ccc12,HER1,IC50,28840.31503126606,nM,4.54,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_24945,O=c1cc(-c2ccccc2)oc2ccccc12,HER1,IC50,50118.72336272725,nM,4.3,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_68267,O=c1cc(Nc2ccc(F)cc2)c2cncnc2n1-c1ccc(OCc2cccc(F)c2)c(Cl)c1,HER1,IC50,7762.471166286911,nM,5.11,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_68264,O=c1cc(Nc2ccccc2)c2cncnc2n1-c1ccc(OCc2cccc(F)c2)c(Cl)c1,HER1,IC50,1230.268770812381,nM,5.91,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_71154,O=c1ccc(=O)c2c1c1c(=O)c3ccccc3c1n2Cc1ccccc1,HER1,IC50,2511.886431509582,nM,5.6,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8950,OC(CN1CCN(CC2CC2)CC1)Cn1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,HER1,IC50,407.380277804113,nM,6.39,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_9011,OC(CN1CCN(Cc2ccncc2)CC1)Cn1ccc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c3c2)c1,HER1,IC50,4168.693834703355,nM,5.38,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8865,OC(CN1CCOCC1)Cn1ccc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c3c2)c1,HER1,IC50,169.8243652461746,nM,6.77,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8990,OC(CN1CCSC1)Cn1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,HER1,IC50,549.5408738576248,nM,6.26,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8996,OC(Cn1ccc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c3c2)c1)Cn1ccnn1,HER1,IC50,398.1071705534969,nM,6.4,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_87693,OC(c1cccs1)c1cc2ccccc2nc1Cl,HER1,IC50,6309.57344480193,nM,5.2,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_57567,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,HER1,IC50,8.91250938133744,nM,8.05,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8904,OC1CCN(C[C@@H](O)Cn2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)c2)CC1,HER1,IC50,1348.9628825916532,nM,5.87,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_59517,OC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,HER1,IC50,36.3078054770101,nM,7.44,gn_gnn_zenodo,high,web_scrape
zenodo_HER1_8981,OCCC1CCN(CC(O)Cn2ccc(-c3ccc4ncnc(Nc5ccc6c(cnn6Cc6cccc(F)c6)c5)c4c3)c2)CC1,HER1,IC50,275.4228703338169,nM,6.56,gn_gnn_zenodo,high,web_scrape
