,SMILES_NS,pIC50
16764,C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cnnc(C)c3)nc3cc(CN4CCCC4)cc(C)c32)C1,6.57
16712,C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cnnc(C)c3)nc3cccc(C)c32)C1,6.79
66748,C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.33
26660,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,7.18
66312,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(C)c(CC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,5.74
66371,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(C)c(CC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,5.57
66310,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(C)c(OC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,5.98
66381,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(Cl)c(CC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,5.9
66334,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(F)c(CC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,5.85
66379,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(F)c(CC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,5.98
75991,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(C)c3C)c3c(N)ncnc32)C1,5.92
66374,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(C)c3Cl)c3c(N)ncnc32)C1,7.57
66338,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(F)c3C)c3c(N)ncnc32)C1,6.47
66391,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(F)c3Cl)c3c(N)ncnc32)C1,6.56
66340,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(F)c3OC)c3c(N)ncnc32)C1,6.31
66393,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c4c3OCO4)c3c(N)ncnc32)C1,5.78
66324,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c4ccccc34)c3c(N)ncnc32)C1,5.91
66342,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3Br)c3c(N)ncnc32)C1,6.04
66389,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3C=C)c3c(N)ncnc32)C1,6.5
66326,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,5.89
66405,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3OC(F)F)c3c(N)ncnc32)C1,5.64
66328,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3OC)c3c(N)ncnc32)C1,5.55
66377,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3OCF)c3c(N)ncnc32)C1,5.46
50794,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)OC)cc3C)c3c(N)ncnc32)C1,5.93
66320,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N4CCCC4)cc3C)c3c(N)ncnc32)C1,5.67
66397,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(NC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,5.09
66302,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)c(C)c3C)c3c(N)ncnc32)C1,5.72
66385,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)c(Cl)c3)c3c(N)ncnc32)C1,5.65
66306,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)c(F)c3)c3c(N)ncnc32)C1,5.66
66304,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)c4ccccc34)c3c(N)ncnc32)C1,6.58
66383,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,6.01
66300,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,5.82
66741,C=CC(=O)N1CCC[C@H](Nc2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.72
47388,C=CC(=O)N1CCN(C(C)=O)CC(n2c(NC(=O)c3ccnc(C)c3)nc3cccc(Cl)c32)C1,5.69
57789,C=CC(=O)N1CCN(CCO/N=C/c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)CC1,6.73
72224,C=CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(COc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)c4)n3)c(OC)c2)CC1,6.46
85111,C=CC(=O)N1CCO[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)C1,5.82
66734,C=CC(=O)N1CC[C@@H](Nc2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.48
12553,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)[C@H](F)C1,8.46
12549,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)[C@@H](F)C1,8.52
12545,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)[C@H](F)C1,8.72
11618,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,5.39
85318,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,7.36
66314,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(F)c3C)c3c(N)ncnc32)C1,5.6
66368,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c4ccccc34)c3c(N)ncnc32)C1,5.96
66365,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3C=C)c3c(N)ncnc32)C1,5.28
66318,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)c4ccccc34)c3c(N)ncnc32)C1,6.17
66727,C=CC(=O)N1CC[C@H](Nc2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.0
12555,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)[C@H](F)C1,8.59
12547,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)[C@@H](F)C1,8.18
12551,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)[C@H](F)C1,8.57
85214,C=CC(=O)N1CCc2c(Oc3nc(Nc4cnn(C)c4)nc4[nH]cc(C#N)c34)cccc21,7.39
85220,C=CC(=O)N1CCc2c(Oc3nc(Nc4cnn(C)c4)nc4[nH]ccc34)cccc21,7.05
20361,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,8.52
85024,C=CC(=O)N1C[C@@H](C)[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)C1,7.24
85105,C=CC(=O)N1C[C@@H](CC)[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)C1,6.74
85116,C=CC(=O)N1C[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)[C@H](C(F)(F)F)C1,6.06
11619,C=CC(=O)N1C[C@@H](F)[C@H](Nc2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,6.01
85461,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4cn(C)nc4OC)nc4[nH]cc(Cl)c34)C[C@@H]2C1,6.42
37789,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4cnn(C)c4)nc4[nH]cc(Cl)c34)C[C@@H]2C1,6.84
44283,C=CC(=O)N1C[C@H](COC)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,6.64
85339,C=CC(=O)N1C[C@H](COc2nc(Nc3cn(C)nc3CC)nc3[nH]cc(F)c23)[C@@H](OC)C1,6.68
44262,C=CC(=O)N1C[C@H](COc2nc(Nc3cn(C)nc3OC)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,7.92
4434,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,5.29
44212,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)[C@@H](C(F)(F)F)C1,7.06
85332,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(CC)n3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,7.31
85487,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn([C@H]4CCOC4)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,6.53
64078,C=CC(=O)N1C[C@H](F)[C@@H](Nc2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,5.41
44274,C=CC(=O)N1C[C@H](O)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,5.18
66403,C=CC(=O)N1C[C@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(C)c3C)c3c(N)ncnc32)C[C@@H]1C,5.16
66401,C=CC(=O)N1C[C@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C[C@@H]1C,5.26
63792,C=CC(=O)NC1(C)CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)(C)C)c3n2)C1,5.35
63822,C=CC(=O)NC1(C)CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,5.61
63982,C=CC(=O)NC1(C)CN(c2nc(Nc3cnn(C)c3)c3ncn(CC)c3n2)C1,6.3
9807,C=CC(=O)NC1=C2N=C(Nc3cccc(Br)c3)c3sccc3N2CC=C1,8.85
9803,C=CC(=O)NC1=CC=C2N=C(Nc3cccc(Br)c3)c3sccc3N2C1,7.64
9811,C=CC(=O)NC1=CCN2C(=C1)N=C(Nc1cccc(Br)c1)c1sccc12,7.68
64102,C=CC(=O)NC1CN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,5.85
11622,C=CC(=O)NC1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)CC1OC,6.23
66720,C=CC(=O)N[C@@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.27
85056,C=CC(=O)N[C@@H]1CCCN(c2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,5.05
66706,C=CC(=O)N[C@@H]1CCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.57
63959,C=CC(=O)N[C@@H]1CN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C[C@H]1OC,7.49
75668,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)C[C@H]1F,5.84
63893,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3C)c3ncn(CC)c3n2)C[C@H]1F,6.4
75619,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C(C)C)c3n2)C[C@H]1F,6.8
75632,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(CC)c3n2)C[C@H]1F,7.08
63947,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C4CCN(C)C4)nc3C)c3ncn(C(C)C)c3n2)C[C@H]1F,5.9
63828,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C4CCN(C)C4)nc3C)c3ncn(C)c3n2)C[C@H]1F,6.24
63875,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C4CCN(C)C4)nc3C)c3ncn(CC)c3n2)C[C@H]1F,6.37
63887,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C4CCN(C)C4)nc3OC)c3ncn(C)c3n2)C[C@H]1F,7.0
63899,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C4CCN(C)C4)nc3OC)c3ncn(CC)c3n2)C[C@H]1F,8.22
63869,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(CC(C)O)nc3OC)c3ncn(C(C)C)c3n2)C[C@H]1F,5.92
63881,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(CC(C)O)nc3OC)c3ncn(C)c3n2)C[C@H]1F,5.46
63834,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn([C@H]4CCN(C)C4)nc3OC)c3ncn(C(C)C)c3n2)C[C@H]1F,7.19
11623,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)(C)C)c3n2)C[C@@H]1F,6.1
63905,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)CC1(F)F,7.31
75594,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@H]1F,6.75
63923,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C4CCN(C)CC4)c3)c3ncn(C(C)(C)C)c3n2)C[C@H]1F,6.22
63917,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C4CCN(C)CC4)c3)c3ncn(C(C)C)c3n2)C[C@H]1F,6.78
64366,C=CC(=O)N[C@H]1C=C(C(C)C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1,7.55
20614,C=CC(=O)N[C@H]1C=C(C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1,6.27
66713,C=CC(=O)N[C@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,7.92
64054,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C(C)C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,6.62
63798,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)(C)C)c3n2)C1,5.56
63988,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)CO)c3n2)C1,5.36
64042,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C)c3n2)C1,6.59
63863,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C4CCC4)c3n2)C1,6.93
64060,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(CC)c3n2)C1,7.02
63994,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(CCO)c3n2)C1,5.38
64030,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(CC)CC4)cc3)c3ncn(C(C)C)c3n2)C1,7.13
66696,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.82
64048,C=CC(=O)N[C@H]1CCN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)C1,5.12
63970,C=CC(=O)N[C@H]1CCN(c2nc(Nc3cnn(C)c3)c3ncn(C4(C)CC4)c3n2)C1,5.86
64000,C=CC(=O)N[C@H]1CCN(c2nc(Nc3cnn(C4CCN(C)C4)c3)c3ncn(C(C)C)c3n2)C1,5.72
64012,C=CC(=O)N[C@H]1CCN(c2nc(Nc3cnn(CCN(C)C)c3)c3ncn(C(C)C)c3n2)C1,5.83
85382,C=CC(=O)N[C@H]1CC[C@@H](Oc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,5.29
48903,C=CC(=O)N[C@H]1CCn2c(c(-c3cnc4ccccc4c3)c3c(N)ncnc32)C(=C)C1,7.17
63941,C=CC(=O)N[C@H]1CN(c2nc(Nc3cnn(CCN(C)C)c3)c3ncn(C(C)C)c3n2)C[C@@H]1F,7.05
85533,C=CC(=O)N[C@H]1C[C@@H](Oc2nc(Nc3cnn(C)c3)nc3[nH]cc(-c4cccnc4)c23)C1,6.57
85345,C=CC(=O)N[C@H]1C[C@@](C)(Oc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,7.72
37780,C=CC(=O)N[C@H]1C[C@H](Oc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,5.7
85259,C=CC(=O)Nc1cc(F)cc(Oc2nc(Nc3ccn(C)n3)nc3[nH]ccc23)c1,7.01
85514,C=CC(=O)Nc1cc(F)cc(Oc2nc(Nc3cnn([C@@H]4CCN(C)C4)c3)nc3[nH]ccc23)c1,7.59
50060,C=CC(=O)Nc1cc(Nc2ccnc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.82
84998,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,6.5
72026,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,9.05
84996,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,5.52
84995,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,7.13
85006,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.6
84991,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,4.9
85005,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,6.27
84985,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,6.28
44140,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,9.0
85002,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,6.58
84992,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,5.57
84983,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cnn4ccccc34)n2)c(OC)cc1C1=CCN(C)CC1,6.32
84984,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1C1=CCN(C)CC1,7.38
72012,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,9.7
85004,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,7.31
44133,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,6.11
84997,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,7.45
51063,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cc(C(N)=O)cc4c3ccn4C)n2)c(OC)cc1N(C)CCN(C)C,6.39
51304,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3ccc(N(C)C)nc3)n2)c(OC)cc1N(C)CCN(C)C,5.99
72024,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.24
85001,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,6.82
84994,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,6.89
51130,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnc(NC)c(C(C)=O)c3)n2)c(OC)cc1N(C)CCN(C)C,6.28
84988,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1C1=CCN(C)CC1,6.06
71986,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,9.22
44147,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN1CCN(C)CC1,4.98
44146,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,5.6
71994,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,8.4
84987,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC2(CCCN2C)C1,5.93
10713,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)CN(C)C)CC1,4.8
10725,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)CNC)CC1,4.18
10732,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)N2CCNCC2)CC1,3.87
10736,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@@H](C)N)CC1,3.75
10717,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@@H]2CCCCN2)CC1,4.51
44125,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H](C)N)CC1,4.72
10729,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H](C)O)CC1,4.12
10721,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H]2CCCCN2)CC1,4.24
4414,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,7.72
84989,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(CC(=O)N(C)C)CC1,5.07
44118,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,7.8
84986,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H]2CN(C)C[C@@H]21,6.79
84990,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@H](N(C)C)C1,5.86
51086,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-n3nc(NC)c4ccccc43)n2)c(OC)cc1N(C)CCN(C)C,6.49
66940,C=CC(=O)Nc1cc(Nc2ncc3[nH]c(=O)n(-c4ccc(C(C)C)cc4)c3n2)c(OC)cc1N1CCN(C)CC1,5.69
66937,C=CC(=O)Nc1cc(Nc2ncc3[nH]c(=O)n(-c4ccc(C(C)C)cc4)c3n2)c(OC)cc1N1CCOCC1,5.93
66914,C=CC(=O)Nc1cc(Nc2ncc3[nH]c(=O)n(-c4ccc(I)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,6.08
66907,C=CC(=O)Nc1cc(Nc2ncc3[nH]c(=O)n(-c4ccc(I)cc4)c3n2)c(OC)cc1N1CCN(C)CC1,6.31
66934,C=CC(=O)Nc1cc(Nc2ncc3[nH]c(=O)n(-c4ccc(I)cc4)c3n2)c(OC)cc1N1CCOCC1,4.73
66930,C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c(OC)cc1N(C)CCN(C)C,7.34
66974,C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C)c3n2)c(OC)cc1N(C)CCN(C)C,7.42
66956,C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C4CCCC4)c3n2)c(OC)cc1N(C)CCN(C)C,6.64
66904,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(Br)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,5.94
66924,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(C(C)C)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,7.13
66899,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(C(C)C)cc4)c3n2)c(OC)cc1N1CCOCC1,5.29
66970,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(C)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,6.44
66965,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(CC)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,6.89
66887,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(Cl)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,7.07
51826,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(Cl)cc4Cl)c3n2)c(OC)cc1N(C)CCN(C)C,4.69
51829,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(F)c(Br)c4)c3n2)c(OC)cc1N(C)CCN(C)C,7.46
51822,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(F)c(Cl)c4)c3n2)c(OC)cc1N(C)CCN(C)C,7.0
66893,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(F)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,7.21
